Unnamed: 0,Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price,Total_Cost
360.0,361.0,93.0,3.0,20.0,2022/11/16,91156.79418428091,2016000.0
361.0,362.0,70.0,15.0,13.0,2021/09/02,107991.27867864278,1310400.0
362.0,363.0,,9.0,2.0,01/26/2021,118680.43163716704,336000.0
363.0,364.0,12.0,4.0,,10-11-2022,117303.56955230203,2464000.0
364.0,365.0,9.0,7.0,12.0,2022/07/21,144951.1778679665,1814400.0
,366.0,17.0,16.0,16.0,"March 24, 2024",111822.08234972255,1702400.0
366.0,367.0,21.0,8.0,9.0,05/04/2023,136598.16964766633,1512000.0
,,9.0,15.0,4.0,11-10-2024,102926.21315151996,302400.0
368.0,369.0,23.0,6.0,8.0,01/28/2022,180208.39335179311,1254400.0
369.0,370.0,75.0,16.0,14.0,2023/04/08,114419.86789256416,1489600.0
,371.0,60.0,10.0,12.0,09-06-2021,91322.25054159606,985600.0
,372.0,37.0,,18.0,"December 16, 2020",105401.91098468685,1904000.0
372.0,,2.0,9.0,17.0,12/02/2023,106510.00882228914,1904000.0
373.0,374.0,47.0,18.0,4.0,"October 27, 2021",140797.39872194422,403200.0
374.0,375.0,48.0,1.0,12.0,"June 08, 2023",150144.94446411054,1680000.0
375.0,376.0,40.0,12.0,11.0,"February 02, 2023",89130.10480360886,
376.0,377.0,24.0,17.0,19.0,2021/06/30,183313.34459007118,
377.0,378.0,60.0,6.0,7.0,2023/03/03,190095.19204704833,1433600.0
378.0,379.0,79.0,20.0,13.0,04/03/2023,228690.9448279106,2912000.0
379.0,380.0,86.0,14.0,19.0,"September 25, 2022",130927.97901286265,2576000.0
,381.0,45.0,6.0,14.0,2022/04/16,193178.04310584525,2688000.0
381.0,382.0,79.0,,17.0,16-10-2024,91243.2661626081,1523200.0
382.0,383.0,56.0,16.0,5.0,"July 27, 2023",100820.4964032487,532000.0
383.0,384.0,61.0,16.0,,"April 22, 2022",100840.60221942657,957600.0
384.0,385.0,40.0,1.0,,"February 15, 2024",135710.4642646774,1120000.0
385.0,386.0,74.0,7.0,18.0,12/11/2021,,2872800.0
386.0,387.0,83.0,14.0,,2024/01/17,117567.95800846125,1932000.0
387.0,388.0,99.0,,18.0,07/31/2024,134171.80660004512,
,389.0,67.0,16.0,12.0,"November 20, 2021",114938.14872011074,1170400.0
389.0,390.0,31.0,18.0,0.0,04/17/2024,145861.46161517248,134400.0
390.0,391.0,55.0,4.0,8.0,2021/01/07,112858.8954691749,1108800.0
391.0,392.0,23.0,6.0,13.0,"January 19, 2021",193116.83632775082,2508800.0
392.0,,19.0,8.0,16.0,2023/03/17,144748.47184438718,2419200.0
393.0,394.0,96.0,5.0,8.0,01/27/2021,75705.21119251338,588000.0
,395.0,81.0,11.0,13.0,2021/10/18,162373.47717047154,
395.0,396.0,73.0,14.0,7.0,10/19/2021,130692.86548040599,1030400.0
396.0,397.0,3.0,18.0,20.0,02/11/2024,146532.5079912479,2553600.0
397.0,398.0,67.0,19.0,3.0,11-08-2024,85879.18407993008,190400.0
398.0,399.0,,18.0,19.0,2021/10/22,134314.38397805594,2419200.0
399.0,400.0,91.0,20.0,,2022/12/23,209887.11512248332,4032000.0
400.0,401.0,25.0,11.0,10.0,01-02-2022,150549.1287399247,1724800.0
401.0,402.0,40.0,15.0,17.0,2021/01/25,106473.55755783824,1814400.0
402.0,403.0,31.0,2.0,,2021/02/27,183010.26893088568,840000.0
403.0,404.0,3.0,8.0,6.0,2023/10/03,155935.45860035098,1058400.0
404.0,405.0,51.0,,13.0,"August 26, 2022",146438.34350324102,2038400.0
405.0,406.0,30.0,15.0,11.0,"August 16, 2022",,1209600.0
406.0,,,6.0,2.0,2023/05/21,161600.49551962205,358400.0
407.0,408.0,77.0,8.0,7.0,06/26/2022,145678.08527702495,1209600.0
408.0,,7.0,2.0,4.0,2023/03/12,152212.0045285784,840000.0
409.0,,80.0,2.0,7.0,"September 07, 2024",153078.53611749125,1176000.0
410.0,411.0,83.0,14.0,20.0,06/27/2022,141512.84354194053,2447200.0
411.0,,48.0,19.0,15.0,"January 30, 2022",96507.86977365884,1523200.0
412.0,413.0,66.0,6.0,14.0,2022/11/08,195890.99897102974,2688000.0
413.0,414.0,,7.0,18.0,03/22/2023,140836.0057736697,2570400.0
414.0,415.0,,16.0,3.0,"February 10, 2022",109264.2203181951,212800.0
415.0,416.0,,6.0,8.0,2023/02/01,194915.76861597146,1254400.0
416.0,417.0,,3.0,7.0,2022/05/09,98292.85048540376,705600.0
417.0,418.0,53.0,20.0,18.0,2023/05/08,224935.86187452555,4032000.0
418.0,419.0,70.0,,21.0,"July 23, 2024",107410.4198132719,2240000.0
419.0,420.0,78.0,5.0,,"November 24, 2023",84553.47096102119,84000.0
420.0,421.0,,,7.0,2021/11/21,177579.53614466861,1176000.0
421.0,422.0,20.0,10.0,2.0,"March 15, 2022",82112.75814421488,268800.0
422.0,423.0,67.0,,8.0,2023/11/20,96420.99351539755,907200.0
423.0,424.0,84.0,2.0,4.0,"October 15, 2022",160801.69189779204,840000.0
424.0,425.0,61.0,10.0,9.0,2023/12/08,83380.98746974408,716800.0
425.0,426.0,25.0,1.0,,15-06-2024,130169.22050254884,560000.0
426.0,427.0,50.0,13.0,4.0,09/18/2024,201636.07502094435,588000.0
427.0,428.0,67.0,14.0,6.0,28-06-2021,137828.0382743629,772800.0
428.0,429.0,,13.0,18.0,"June 07, 2021",201852.41805038927,3724000.0
429.0,430.0,83.0,7.0,4.0,06-05-2022,155287.79472313894,453600.0
430.0,431.0,35.0,10.0,,06/13/2023,,1254400.0
431.0,432.0,65.0,7.0,7.0,03/16/2023,158094.61763168348,1058400.0
432.0,433.0,82.0,10.0,2.0,04-07-2022,85186.25755802091,179200.0
433.0,434.0,48.0,6.0,8.0,"February 23, 2021",,1612800.0
,435.0,74.0,,2.0,31-10-2022,,95200.0
435.0,436.0,38.0,12.0,5.0,2024/05/06,78457.87537510919,420000.0
436.0,437.0,,9.0,13.0,"January 16, 2021",103401.70275847,1344000.0
437.0,438.0,25.0,14.0,8.0,2022/07/10,132068.61061579327,901600.0
438.0,439.0,85.0,11.0,19.0,22-04-2022,165903.84206341277,3136000.0
439.0,440.0,42.0,9.0,,03-03-2022,101884.57645605017,1568000.0
,441.0,87.0,,18.0,2024/04/03,176838.2537239171,3404800.0
441.0,442.0,41.0,12.0,17.0,2022/05/18,82487.52211276823,
442.0,,8.0,13.0,20.0,03/29/2022,190316.36093103746,3920000.0
443.0,,11.0,,8.0,2021/12/02,144745.56380306292,1097600.0
444.0,445.0,24.0,,18.0,2021/11/28,84554.10734813687,1702400.0
445.0,446.0,19.0,15.0,19.0,2021/04/26,102232.37556566001,1915200.0
446.0,447.0,10.0,12.0,15.0,"November 02, 2022",90041.74886662989,
447.0,448.0,85.0,12.0,12.0,"March 24, 2024",90882.99761780868,924000.0
448.0,449.0,,16.0,1.0,15-09-2024,116546.65194267921,212800.0
449.0,450.0,25.0,7.0,13.0,07/27/2023,139914.75750516166,1965600.0
450.0,451.0,61.0,4.0,6.0,"July 19, 2023",120120.41893833502,616000.0
451.0,452.0,81.0,9.0,4.0,11/09/2022,115869.64852687622,560000.0
452.0,453.0,35.0,8.0,3.0,"December 04, 2023",164140.00796766448,453600.0
453.0,454.0,20.0,7.0,17.0,06-12-2022,155678.46448570368,2721600.0
454.0,455.0,,20.0,5.0,12/29/2020,237711.22661509644,1344000.0
455.0,,23.0,11.0,11.0,2022/10/31,,1724800.0
456.0,457.0,5.0,8.0,7.0,27-07-2023,163011.13839519047,907200.0
457.0,458.0,44.0,11.0,15.0,2021/10/31,167102.85938210614,2195200.0
458.0,459.0,97.0,18.0,15.0,"March 15, 2023",125257.22228112155,2150400.0
459.0,460.0,17.0,15.0,8.0,"January 18, 2023",93953.63982337652,
,461.0,,14.0,19.0,2022/04/30,133552.21727188944,2447200.0
461.0,462.0,70.0,12.0,16.0,2023/08/31,83296.33882471976,1344000.0
462.0,463.0,84.0,4.0,,04/17/2022,,1848000.0
463.0,464.0,3.0,5.0,,15-06-2022,,84000.0
464.0,465.0,62.0,7.0,3.0,09/16/2022,163419.6311683842,604800.0
465.0,466.0,9.0,7.0,12.0,19-12-2022,165951.88215261785,1965600.0
466.0,467.0,,12.0,15.0,01/27/2021,87819.2707684305,1344000.0
467.0,468.0,57.0,12.0,3.0,2020/11/21,87951.63783153906,168000.0
468.0,469.0,39.0,,10.0,2024/05/01,175112.27587884924,1512000.0
469.0,470.0,31.0,5.0,18.0,04/17/2024,85837.87168983583,
470.0,471.0,33.0,4.0,20.0,28-01-2022,116123.3901277338,2464000.0
471.0,,99.0,7.0,20.0,11/19/2020,157778.52721700963,2872800.0
,473.0,32.0,,2.0,03/26/2022,90265.78265818894,285600.0
473.0,474.0,65.0,4.0,,2024/10/20,116961.35512970586,492800.0
474.0,475.0,29.0,7.0,7.0,2021/06/24,144184.91765968793,1209600.0
475.0,476.0,81.0,3.0,18.0,"December 18, 2021",92558.35530582981,1814400.0
476.0,477.0,25.0,15.0,19.0,2022/07/09,110264.68749793828,1814400.0
477.0,478.0,71.0,12.0,7.0,14-01-2024,77981.98477311952,588000.0
478.0,479.0,7.0,7.0,12.0,"July 03, 2023",,1814400.0
479.0,480.0,,18.0,3.0,2021/10/02,132795.32127332062,537600.0
,481.0,40.0,13.0,9.0,30-05-2021,,1960000.0
,,38.0,10.0,15.0,"October 29, 2022",82190.63916763097,1344000.0
482.0,483.0,35.0,10.0,3.0,24-12-2023,97416.95123813517,358400.0
483.0,484.0,91.0,18.0,9.0,"September 03, 2022",124499.03674511088,1344000.0
484.0,485.0,9.0,9.0,9.0,09/29/2021,121987.68757586143,1120000.0
485.0,486.0,83.0,3.0,2.0,"December 02, 2021",102059.59691141741,
486.0,487.0,26.0,11.0,10.0,09/25/2021,,1411200.0
487.0,488.0,79.0,12.0,15.0,2022/11/15,87081.20916483448,1260000.0
488.0,,33.0,,18.0,06-06-2022,169893.95922348436,3192000.0
489.0,490.0,24.0,3.0,,2022/10/02,106247.06824300771,302400.0
490.0,,80.0,12.0,,01/10/2021,,1428000.0
491.0,,94.0,10.0,14.0,18-11-2021,82492.27152398496,1344000.0
,493.0,89.0,9.0,7.0,"December 13, 2023",115005.10014692052,784000.0
493.0,494.0,57.0,10.0,,05-09-2022,83105.38388607449,896000.0
494.0,495.0,30.0,,4.0,2021/05/03,106143.32018517512,
495.0,,87.0,6.0,9.0,2021/11/09,175814.63883545605,1433600.0
496.0,497.0,64.0,9.0,,19-10-2022,,
497.0,,67.0,11.0,6.0,23-10-2023,,1097600.0
498.0,499.0,31.0,11.0,,2023/04/03,161628.54301794554,940800.0
499.0,500.0,,8.0,14.0,2021/07/07,159039.0183641759,1965600.0
,501.0,48.0,12.0,3.0,02/19/2024,92372.4461432679,336000.0
501.0,502.0,18.0,2.0,2.0,23-06-2022,178138.74135982775,504000.0
502.0,503.0,59.0,5.0,6.0,07/20/2021,90295.91143315984,420000.0
503.0,504.0,,19.0,,01/28/2021,95066.31952811891,95200.0
504.0,505.0,21.0,19.0,6.0,20-05-2023,97872.9557520442,666400.0
505.0,506.0,50.0,,12.0,2024/07/19,231270.31118986727,2464000.0
506.0,,10.0,13.0,14.0,10-04-2021,,2548000.0
507.0,508.0,76.0,13.0,5.0,2023/03/16,190133.47884453202,1176000.0
508.0,509.0,,20.0,13.0,10/10/2024,222670.18178840095,2688000.0
509.0,510.0,61.0,2.0,20.0,2023/09/16,,3192000.0
510.0,511.0,72.0,3.0,6.0,"September 09, 2024",108919.82844742107,705600.0
511.0,512.0,91.0,8.0,11.0,2021/08/14,146295.25248839176,1663200.0
512.0,513.0,31.0,9.0,12.0,2021/06/15,117519.21071250278,1232000.0
513.0,514.0,99.0,14.0,18.0,29-04-2022,136308.65927509978,2189600.0
514.0,515.0,39.0,17.0,16.0,07-09-2021,,
515.0,516.0,97.0,18.0,6.0,03/12/2024,126969.72319916936,806400.0
516.0,517.0,4.0,12.0,11.0,08/11/2022,,924000.0
517.0,518.0,73.0,7.0,18.0,07/03/2021,150348.32726742612,2570400.0
518.0,519.0,,7.0,6.0,01/14/2023,146655.87673396408,907200.0
519.0,520.0,2.0,20.0,9.0,21-07-2024,209110.6056265874,2240000.0
520.0,521.0,44.0,16.0,17.0,06-07-2022,100948.7978356501,1915200.0
521.0,522.0,86.0,4.0,7.0,"March 11, 2022",117911.49848664194,862400.0
522.0,523.0,92.0,9.0,,24-08-2022,115631.45325822907,672000.0
523.0,524.0,68.0,,,17-10-2021,187266.97015253932,3136000.0
524.0,525.0,52.0,12.0,2.0,13-11-2023,76887.81114765587,84000.0
525.0,526.0,38.0,20.0,13.0,02/10/2023,229308.27636612902,3136000.0
526.0,527.0,30.0,10.0,7.0,2023/11/21,89239.94817002164,716800.0
527.0,528.0,49.0,14.0,15.0,14-04-2024,128983.038962418,1803200.0
528.0,529.0,75.0,20.0,14.0,03-11-2022,222857.5721026943,3136000.0
529.0,530.0,59.0,16.0,19.0,"June 04, 2022",101553.19750142713,1915200.0
530.0,531.0,52.0,19.0,13.0,02-09-2021,103924.48576801605,1142400.0
531.0,532.0,72.0,3.0,2.0,04/28/2024,101232.00688095311,201600.0
532.0,533.0,72.0,,12.0,"February 18, 2021",155195.2252212055,2016000.0
533.0,534.0,37.0,9.0,5.0,11-10-2024,121950.76166778147,672000.0
534.0,535.0,,8.0,11.0,13-05-2022,162621.99790091053,1663200.0
,,,18.0,11.0,2021/01/02,143703.23676572935,1344000.0
536.0,537.0,83.0,19.0,13.0,18-04-2024,87101.68105173719,1142400.0
537.0,538.0,89.0,,7.0,08/18/2021,122469.10745895193,672000.0
538.0,539.0,67.0,,2.0,02/03/2023,214091.71678120084,672000.0
539.0,,37.0,12.0,2.0,2022/10/29,76938.44575568051,252000.0
540.0,,58.0,9.0,15.0,24-11-2022,108560.36241590971,1568000.0
541.0,542.0,55.0,,,"August 14, 2024",141442.5597706021,1680000.0
,,87.0,4.0,9.0,"May 21, 2023",131402.57031389486,1232000.0
543.0,544.0,46.0,12.0,8.0,04-08-2021,77452.67246385838,588000.0
544.0,545.0,28.0,,19.0,2024/03/30,79439.18671078986,1596000.0
545.0,546.0,71.0,13.0,18.0,2022/09/30,208697.62098642447,
546.0,547.0,83.0,8.0,17.0,29-06-2021,157591.32967990614,2419200.0
547.0,548.0,42.0,9.0,1.0,08/20/2023,113423.25523103151,112000.0
548.0,549.0,6.0,18.0,,24-12-2020,142518.76123375428,1612800.0
549.0,550.0,26.0,15.0,17.0,01/15/2023,98507.6615728729,1612800.0
550.0,551.0,19.0,17.0,,13-04-2024,181933.8200268848,3024000.0
551.0,552.0,60.0,4.0,14.0,2022/12/20,117183.67308255116,1601600.0
,553.0,5.0,14.0,8.0,06/26/2022,124308.01175525537,1159200.0
,554.0,98.0,2.0,4.0,2024/07/19,172417.077732707,672000.0
554.0,555.0,99.0,1.0,,06-10-2023,127316.36707843136,1120000.0
555.0,556.0,79.0,15.0,14.0,"January 31, 2021",,
556.0,557.0,93.0,14.0,17.0,18-02-2022,,2060800.0
557.0,558.0,58.0,19.0,15.0,"November 16, 2022",88981.82923378023,1332800.0
558.0,,82.0,17.0,20.0,"August 17, 2021",159140.1361099736,3192000.0
559.0,,20.0,2.0,9.0,"August 02, 2023",152240.62335359034,1512000.0
560.0,561.0,50.0,,12.0,"March 17, 2021",195977.62488615463,2156000.0
561.0,562.0,87.0,10.0,6.0,05/08/2023,87740.00314147439,537600.0
562.0,563.0,65.0,7.0,19.0,2020/12/17,162536.63601916394,3024000.0
563.0,564.0,9.0,13.0,16.0,"March 12, 2024",198114.83496160878,2940000.0
564.0,565.0,48.0,2.0,7.0,"July 03, 2024",177270.94469484594,1344000.0
,566.0,,13.0,,2022/10/31,185265.88411403287,3920000.0
566.0,567.0,95.0,10.0,,2023/05/01,90668.85029209065,896000.0
567.0,,19.0,,0.0,01-10-2021,122687.34456517767,112000.0
568.0,569.0,42.0,,6.0,"February 27, 2021",120732.64753309911,772800.0
569.0,570.0,81.0,4.0,8.0,2021/12/24,122170.77707324745,862400.0
570.0,571.0,3.0,,10.0,2024/10/07,104360.8539004588,1170400.0
571.0,572.0,47.0,5.0,1.0,05/03/2022,78413.05734907744,168000.0
,573.0,23.0,15.0,20.0,21-12-2023,100377.6050587468,1915200.0
573.0,574.0,71.0,11.0,10.0,04/07/2024,158075.93712583158,1724800.0
574.0,575.0,18.0,3.0,7.0,07-11-2023,101028.65906101925,705600.0
575.0,576.0,35.0,2.0,9.0,18-02-2024,,1680000.0
576.0,577.0,66.0,17.0,3.0,11/16/2020,176768.54963321134,336000.0
577.0,578.0,7.0,1.0,14.0,19-01-2024,128525.10523109438,1820000.0
578.0,579.0,41.0,1.0,9.0,2022/04/12,152410.8666447557,1260000.0
579.0,580.0,9.0,5.0,,21-10-2023,79109.38818587344,672000.0
580.0,581.0,,4.0,17.0,08/24/2021,120553.09672886762,2094400.0
581.0,,33.0,,17.0,10/14/2024,112571.25797449719,1702400.0
582.0,583.0,,5.0,5.0,"April 16, 2023",82077.44002652424,336000.0
583.0,584.0,27.0,11.0,7.0,12/25/2023,153991.98551524364,1254400.0
584.0,585.0,7.0,1.0,,02/18/2022,150103.5617038172,1400000.0
585.0,,57.0,14.0,14.0,31-07-2022,119568.52459154748,1674400.0
586.0,587.0,,15.0,3.0,02-12-2021,91768.41578819981,302400.0
,588.0,5.0,4.0,4.0,12/21/2022,130001.65916847189,369600.0
588.0,589.0,84.0,4.0,19.0,18-09-2024,125924.86962845165,2340800.0
589.0,590.0,61.0,8.0,10.0,2024/09/05,160076.45104591464,1512000.0
590.0,591.0,,19.0,10.0,08/31/2021,93006.4755894877,
591.0,,98.0,3.0,21.0,03/20/2021,109976.08943212449,2016000.0
592.0,593.0,25.0,10.0,15.0,23-01-2023,83453.26325227851,1433600.0
593.0,594.0,39.0,20.0,,"March 20, 2024",226875.10170831432,
,595.0,52.0,7.0,12.0,10/15/2021,149191.79579653367,1814400.0
595.0,596.0,8.0,10.0,6.0,11/24/2021,87711.45822057535,448000.0
596.0,597.0,5.0,20.0,12.0,08/15/2021,211476.8068934188,
597.0,598.0,19.0,10.0,12.0,19-05-2023,98510.85018128312,985600.0
598.0,599.0,69.0,15.0,,26-08-2021,102113.9210113399,806400.0
,600.0,76.0,5.0,12.0,04/08/2023,82466.5560094439,1092000.0
600.0,601.0,81.0,13.0,10.0,"March 11, 2022",197784.02561392862,1764000.0
601.0,602.0,92.0,,13.0,2022/01/27,94040.10847056966,1411200.0
602.0,603.0,61.0,,9.0,09-02-2024,131638.55163454765,1030400.0
,604.0,18.0,18.0,1.0,08/08/2022,134469.43255708268,134400.0
604.0,605.0,66.0,11.0,20.0,03/10/2024,145932.46110245804,3136000.0
605.0,606.0,25.0,13.0,15.0,2023/04/07,196614.027895542,
606.0,,5.0,3.0,0.0,09-11-2023,95380.0541991919,
607.0,608.0,78.0,15.0,18.0,04/15/2022,98763.04547858948,1713600.0
608.0,609.0,73.0,18.0,7.0,"February 20, 2022",,1075200.0
609.0,,10.0,18.0,9.0,09/23/2023,,1075200.0
610.0,611.0,34.0,17.0,13.0,"May 02, 2024",152767.67191096564,2352000.0
611.0,612.0,25.0,13.0,13.0,05/19/2024,206668.59909141765,2744000.0
612.0,613.0,92.0,11.0,10.0,24-02-2024,,1568000.0
613.0,614.0,75.0,20.0,16.0,31-05-2024,230966.88363529515,3584000.0
614.0,615.0,9.0,6.0,,"May 04, 2023",178053.38367377472,2508800.0
615.0,616.0,92.0,9.0,,"July 12, 2022",107245.63141987355,784000.0
,617.0,3.0,16.0,4.0,03/16/2023,105112.54613861007,425600.0
617.0,618.0,,1.0,17.0,"June 11, 2021",134291.83163592857,2520000.0
,619.0,48.0,1.0,12.0,08/04/2024,149596.17944642412,1820000.0
619.0,620.0,17.0,,7.0,06-02-2021,104409.60102984766,666400.0
620.0,621.0,,15.0,17.0,"January 01, 2021",92916.94085191176,
621.0,622.0,18.0,14.0,2.0,"January 25, 2024",128932.33226376107,386400.0
622.0,623.0,29.0,2.0,,02/15/2023,168214.20959798835,
623.0,,35.0,4.0,17.0,11-09-2024,130939.27612816634,2094400.0
624.0,625.0,85.0,10.0,14.0,2022/02/18,,1164800.0
625.0,626.0,60.0,3.0,5.0,07/11/2023,91779.77623207659,604800.0
626.0,627.0,98.0,13.0,16.0,2022/06/19,199048.51986272138,2940000.0
627.0,,53.0,1.0,12.0,2023/04/28,145825.97236562584,1680000.0
628.0,629.0,31.0,16.0,10.0,23-11-2022,,957600.0
629.0,630.0,92.0,18.0,6.0,21-12-2020,132682.21483630335,806400.0
630.0,631.0,13.0,14.0,12.0,"September 17, 2021",126257.12621386792,1545600.0
631.0,632.0,86.0,16.0,17.0,10/31/2020,100844.1311241468,
632.0,633.0,77.0,3.0,15.0,2021/02/09,102206.21658731795,1512000.0
633.0,634.0,89.0,11.0,10.0,21-11-2020,162539.50611361448,1411200.0
634.0,635.0,84.0,3.0,11.0,2023/09/21,96519.47485426143,1108800.0
635.0,636.0,75.0,11.0,13.0,08/11/2023,169947.96833388295,2195200.0
636.0,637.0,20.0,13.0,,07-04-2023,185011.69129386355,
637.0,638.0,91.0,,16.0,"June 29, 2024",128627.82092923079,2240000.0
638.0,639.0,,12.0,8.0,04/23/2022,86006.60554259381,672000.0
639.0,640.0,40.0,15.0,8.0,"April 17, 2023",101521.63026635878,907200.0
640.0,641.0,,14.0,16.0,2022/06/30,137919.0772180704,1932000.0
641.0,642.0,27.0,15.0,,14-01-2021,109043.3988248614,1612800.0
642.0,643.0,94.0,13.0,10.0,22-03-2023,203397.44410909154,
643.0,644.0,92.0,3.0,2.0,2022/09/28,106745.72848877026,
644.0,645.0,67.0,20.0,2.0,2022/04/08,214481.28105628814,672000.0
645.0,646.0,11.0,2.0,14.0,03/14/2022,153028.19375251193,2520000.0
646.0,647.0,69.0,,2.0,02-04-2022,126083.36493596011,128800.0
647.0,648.0,7.0,9.0,7.0,18-10-2022,,672000.0
648.0,649.0,70.0,12.0,7.0,07/13/2024,,672000.0
649.0,650.0,45.0,17.0,9.0,"February 05, 2022",174228.6613338332,1344000.0
650.0,651.0,74.0,9.0,15.0,06/03/2024,101538.04829007499,1568000.0
651.0,652.0,2.0,17.0,13.0,"December 02, 2021",178299.00846243824,2016000.0
652.0,653.0,35.0,2.0,20.0,2024/07/28,162666.37469894515,3192000.0
653.0,654.0,82.0,14.0,2.0,20-02-2023,134774.55425962023,128800.0
654.0,655.0,26.0,10.0,10.0,08/28/2023,92322.00333308314,985600.0
655.0,656.0,54.0,2.0,18.0,11/17/2020,,3192000.0
,657.0,89.0,4.0,19.0,2021/08/25,117534.10476170528,2464000.0
657.0,658.0,90.0,3.0,19.0,25-02-2023,106203.55892589869,2016000.0
658.0,659.0,73.0,16.0,12.0,"December 04, 2023",111648.45721979372,1170400.0
659.0,660.0,94.0,19.0,4.0,2021/07/17,86249.61159003929,476000.0
660.0,661.0,85.0,12.0,15.0,08/18/2024,87804.27729644421,1176000.0
661.0,662.0,54.0,15.0,5.0,"May 10, 2022",97456.23446185346,403200.0
662.0,663.0,66.0,15.0,,"May 28, 2022",94065.65852685506,806400.0
663.0,664.0,7.0,4.0,8.0,03/10/2024,123698.00518514204,1108800.0
664.0,665.0,92.0,11.0,4.0,2023/01/14,141385.28811665243,784000.0
665.0,666.0,62.0,,20.0,"August 29, 2023",75755.41071959042,1680000.0
666.0,667.0,100.0,18.0,11.0,2021/01/20,145879.87019969855,
667.0,668.0,64.0,15.0,9.0,02-05-2021,109712.07606590334,806400.0
668.0,669.0,81.0,,14.0,2024/07/10,94145.27043752167,1512000.0
669.0,670.0,3.0,8.0,12.0,2024/04/03,147153.40209055608,1814400.0
670.0,671.0,81.0,8.0,10.0,09-03-2023,152105.47806543024,1663200.0
,672.0,59.0,,19.0,25-02-2024,137041.59445472158,2520000.0
672.0,673.0,79.0,12.0,20.0,"October 17, 2021",79766.39765070807,1680000.0
673.0,674.0,13.0,11.0,11.0,"June 17, 2021",167931.44920673396,1568000.0
674.0,675.0,54.0,2.0,15.0,"June 21, 2021",184609.8071318304,2688000.0
675.0,,77.0,18.0,15.0,"October 24, 2021",143000.28107776146,
676.0,677.0,49.0,6.0,16.0,2023/04/16,173814.061610834,2688000.0
677.0,678.0,90.0,,10.0,"February 26, 2023",106371.49146105624,907200.0
678.0,679.0,85.0,10.0,17.0,"February 07, 2024",87260.76372691721,1523200.0
,680.0,34.0,9.0,10.0,"October 08, 2022",122751.31795947085,1008000.0
680.0,681.0,21.0,,7.0,18-10-2021,147739.59093845866,940800.0
681.0,682.0,41.0,18.0,19.0,05/07/2022,125844.27723059728,2688000.0
682.0,683.0,24.0,2.0,4.0,05-09-2022,169809.9782301994,504000.0
683.0,684.0,48.0,14.0,14.0,24-12-2021,135043.57761759235,1932000.0
684.0,685.0,,,21.0,"January 30, 2024",139676.11440506624,
685.0,686.0,92.0,10.0,10.0,02-01-2024,83092.57666074653,985600.0
686.0,687.0,82.0,16.0,20.0,"February 03, 2021",113722.55859479497,2021600.0
687.0,688.0,71.0,18.0,8.0,"January 26, 2021",123787.63355967127,940800.0
688.0,689.0,79.0,9.0,18.0,01/29/2023,113288.3624210798,2128000.0
689.0,690.0,3.0,11.0,13.0,"April 22, 2022",147133.21295209293,1881600.0
690.0,691.0,13.0,1.0,5.0,01/25/2022,141296.89933193018,840000.0
691.0,,89.0,2.0,12.0,26-01-2022,,2184000.0
692.0,693.0,80.0,14.0,4.0,2022/03/18,117496.89206923159,515200.0
693.0,694.0,57.0,17.0,,2021/05/31,177391.61586929992,672000.0
694.0,695.0,72.0,7.0,14.0,"April 10, 2022",161593.1973762472,2116800.0
695.0,696.0,82.0,5.0,,"January 27, 2022",80680.60465896438,1428000.0
696.0,697.0,58.0,17.0,,"May 16, 2023",153352.85502422904,840000.0
697.0,698.0,85.0,12.0,16.0,"March 28, 2021",78075.54544732888,1260000.0
698.0,699.0,57.0,17.0,8.0,2022/10/19,178910.46962545317,1512000.0
699.0,700.0,49.0,5.0,19.0,2022/09/27,81505.74837050577,1680000.0
700.0,701.0,37.0,16.0,0.0,2022/12/12,108882.29918382602,106400.0
701.0,702.0,36.0,2.0,14.0,03/05/2024,171159.19329009068,2352000.0
702.0,703.0,3.0,6.0,12.0,02/11/2022,165611.81630397582,2150400.0
703.0,704.0,85.0,6.0,11.0,06/13/2021,184991.87816651605,1971200.0
704.0,705.0,8.0,15.0,16.0,2022/04/03,95671.38923305308,1512000.0
705.0,706.0,87.0,7.0,2.0,2024/07/20,165775.68709050657,453600.0
706.0,707.0,21.0,17.0,13.0,2021/05/20,151797.4124239277,2016000.0
707.0,708.0,6.0,19.0,,2023/01/10,,1808800.0
708.0,709.0,36.0,8.0,,"August 25, 2021",139918.27488693036,604800.0
709.0,710.0,65.0,12.0,18.0,"October 15, 2022",91995.43358144892,
710.0,711.0,68.0,18.0,,02/03/2023,125724.31822434858,1209600.0
711.0,712.0,44.0,5.0,,"September 14, 2022",,756000.0
712.0,,,,8.0,"January 20, 2021",193348.81331363824,1612800.0
713.0,714.0,98.0,17.0,11.0,02/05/2023,154712.02235460558,2016000.0
714.0,715.0,6.0,9.0,18.0,2022/05/11,111382.04277304387,2128000.0
715.0,716.0,43.0,19.0,14.0,"December 18, 2020",86778.94887047187,1428000.0
716.0,717.0,,4.0,,2024/01/16,131274.40038860796,616000.0
717.0,,68.0,19.0,5.0,"February 08, 2021",100724.51055092075,380800.0
718.0,719.0,81.0,4.0,18.0,05/13/2024,116961.58946645886,2340800.0
719.0,720.0,7.0,13.0,8.0,04/19/2024,185407.64378950407,1372000.0
720.0,721.0,,6.0,,06/26/2021,185091.2582680094,2867200.0
