Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price_x,Total_Cost,Product_Name,Product_Price_y,Company_Name,Company_Profit,Address
136.0,66.0,nan,18.0,2023-05-02,172130.2875102671,3024000.0,SpendTrack Plus,106400.0,Sky Ent.s 66,99381.0,"SLEX, Barangay 202, Parañaque, Philippines"
137.0,48.0,16.0,18.0,2021-02-21,112346.74143720766,1344000.0,RiskRadar Monitor,134400.0,Global  Corp  48,75301.5,"Katipunan ave, barangay 101, cebu city, philippines"
138.0,29.0,6.0,6.0,2021-02-21,189940.47942726687,896000.0,RevenueVue Dashboard,179200.0,Sky  Industries  29,61952.0,"Edsa, brgy. 606, makati, philippines!"
4995.5,nan,6.0,3.0,2021-01-11,173265.02954849697,358400.0,RevenueVue Dashboard,179200.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
140.0,nan,6.0,6.0,2021-02-21,182139.64579731665,1254400.0,RevenueVue Dashboard,179200.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
141.0,76.0,2.0,10.0,2021-02-21,177689.48274149,1512000.0,MarketMinder Analytics,168000.0,Tech Ventures 76,75301.5,"Commonwealth Ave, Barangay 202, Cebu City, Philippines"
142.0,49.0,13.0,17.0,2021-02-21,180318.09155612305,3528000.0,ForecastXcelerator ,196000.0,Tech Holdings 49,115517.0,"Edsa, barangay 303, quezon city, philippines"
143.0,63.0,9.0,1.0,2021-02-21,104333.86047275942,224000.0,Product 9,112000.0,Tech Corp 63,52787.0,"Alabang-zapote rd, barangay 606, pasig, philippines"
144.0,24.0,nan,12.0,2021-02-21,245537.60102095065,2464000.0,RiskRadar Monitor,151200.0,Tech  Solutions  24,89757.0,"Alabang-Zapote Rd, Barangay 456, Mandaluyong, Philippines"
144.0,24.0,nan,12.0,2021-02-21,245537.60102095065,2464000.0,SpendTrack Plus,106400.0,Tech  Solutions  24,89757.0,"Alabang-Zapote Rd, Barangay 456, Mandaluyong, Philippines"
145.0,78.0,14.0,18.0,2021-02-21,136794.2284869184,2447200.0,InsightMax Insights Platform,128800.0,Innovative Partners 78,71232.0,"Roxas Blvd, Barangay 123, Pasig, Philippines"
146.0,82.0,11.0,0.0,2021-02-21,144109.21009185282,156800.0,OptiFlow Automation,156800.0,Prime Industries 82,55028.0,"Commonwealth Ave, Barangay 707, Pasig, Philippines"
147.0,44.0,nan,13.0,2021-02-21,96646.72121818564,1310400.0,RiskRadar Monitor,151200.0,Tech  Solutions  44,75301.5,"Ortigas ave, barangay 202, cebu city, philippines"
147.0,44.0,nan,13.0,2021-02-21,96646.72121818564,1310400.0,SpendTrack Plus,106400.0,Tech  Solutions  44,75301.5,"Ortigas ave, barangay 202, cebu city, philippines"
148.0,84.0,4.0,18.0,2021-02-21,126765.33884106192,2217600.0,CustomerScope Insights,123200.0,Green  Solutions  84,75301.5,"SLEX, Barangay 456, Taguig, Philippines"
149.0,62.0,12.0,18.0,2021-10-30,85902.82884460222,1344000.0,BudgetMaster Pro,84000.0,Quantum Solutions 62,90582.0,"Shaw Blvd, Barangay 707, Baguio, Philippines!"
4995.5,80.0,12.0,21.0,2021-02-21,87207.89868912824,1680000.0,BudgetMaster Pro,84000.0,Green  Partners  80,111227.0,"Commonwealth Ave, Barangay 202, Manila, Philippines"
151.0,71.0,17.0,9.0,2021-02-21,170989.53366674672,1344000.0,RealTime Revenue,168000.0,Prime Associates 71,103332.0,"EDSA, Brgy. 303, Parañaque, Philippines"
152.0,14.0,13.0,9.0,2024-01-11,208430.22700451245,1764000.0,ForecastXcelerator ,196000.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
153.0,53.0,14.0,5.0,2024-08-01,118864.33997906873,772800.0,InsightMax Insights Platform,128800.0,Global Partners 53,75301.5,"Taft Ave, Barangay 123, Manila, Philippines!"
154.0,90.0,20.0,9.0,2021-02-21,207435.3057854793,2240000.0,FinSphere Intelligence Suite,224000.0,Prime Holdings 90,46225.0,"EDSA, Barangay 202, Parañaque, Philippines"
155.0,85.0,15.0,11.0,2021-02-21,95524.8564335152,1209600.0,NexGen Segmentator,100800.0,Green Ventures 85,113470.0,"EDSA, Barangay 707, Cebu City, Philippines"
4995.5,17.0,2.0,11.0,2024-09-08,154201.4338246184,3360000.0,MarketMinder Analytics,168000.0,Dynamic Solutions 17,100246.0,"Ayala avenue, brgy. 404, baguio, philippines"
157.0,7.0,15.0,5.0,2021-02-21,103765.03389864958,1344000.0,NexGen Segmentator,100800.0,Dynamic Solutions 7,36661.0,"Commonwealth Ave, Barangay 303, Pasig, Philippines"
158.0,86.0,19.0,11.0,2021-02-21,100538.626152184,761600.0,EcoNomix Modeler,95200.0,Pioneer Solutions 86,50910.0,"Alabang-Zapote Rd, Barangay 789, Baguio, Philippines"
159.0,95.0,3.0,6.0,2021-02-21,110717.10272248022,504000.0,TrendWise Forecaster,100800.0,Green Network 95,40051.0,"Alabang-Zapote Rd, Barangay 789, Pasig, Philippines"
160.0,55.0,11.0,4.0,2023-10-19,162599.63724409652,470400.0,OptiFlow Automation,156800.0,Innovative Holdings 55,49158.0,"Slex, barangay 404, taguig, philippines"
161.0,57.0,8.0,13.0,2021-02-21,136687.37000836225,1344000.0,RiskRadar Monitor,134400.0,Pioneer Corp 57,118114.0,"Katipunan ave, barangay 456, parañaque, philippines"
4995.5,54.0,11.0,11.0,2021-02-21,152564.11862553252,1724800.0,OptiFlow Automation,156800.0,Innovative Network 54,111271.0,"Ortigas Ave, Barangay 202, Quezon City, Philippines"
163.0,46.0,15.0,13.0,2021-02-21,97515.9209799891,1209600.0,NexGen Segmentator,100800.0,Dynamic Ventures 46,93219.0,"SLEX, Barangay 789, Pasig, Philippines!"
164.0,57.0,16.0,5.0,2023-06-25,96094.057362997,532000.0,RiskRadar Monitor,134400.0,Pioneer Corp 57,118114.0,"Katipunan ave, barangay 456, parañaque, philippines"
165.0,83.0,9.0,4.0,2021-02-21,115048.5553265814,336000.0,Product 9,112000.0,Tech  Enterprises  83,72135.0,"Ayala Avenue, Brgy. 707, Baguio, Philippines"
166.0,nan,9.0,5.0,2021-02-21,110468.910022556,672000.0,Product 9,112000.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
167.0,80.0,9.0,15.0,2024-01-10,106817.0972003646,1568000.0,Product 9,112000.0,Green  Partners  80,111227.0,"Commonwealth Ave, Barangay 202, Manila, Philippines"
168.0,37.0,14.0,5.0,2021-02-21,141345.31361595303,515200.0,InsightMax Insights Platform,128800.0,Prime Holdings 37,62046.0,"Katipunan Ave, Barangay 456, Mandaluyong, Philippines"
169.0,27.0,16.0,4.0,2021-02-21,102696.51806455832,319200.0,RiskRadar Monitor,134400.0,Elite Corp 27,45064.0,"SLEX, Brgy. 606, Pasig, Philippines"
170.0,75.0,2.0,8.0,2021-02-21,183736.9738765265,1344000.0,MarketMinder Analytics,168000.0,Green Industries 75,71538.0,"Commonwealth ave, barangay 123, parañaque, philippines"
171.0,3.0,nan,4.0,2022-05-23,93347.83373992937,302400.0,RiskRadar Monitor,151200.0,Quantum Associates 3,110664.0,"Roxas Blvd, Barangay 505, Pasig, Philippines"
171.0,3.0,nan,4.0,2022-05-23,93347.83373992937,302400.0,SpendTrack Plus,106400.0,Quantum Associates 3,110664.0,"Roxas Blvd, Barangay 505, Pasig, Philippines"
172.0,68.0,2.0,3.0,2021-02-21,157598.6137305079,504000.0,MarketMinder Analytics,168000.0,Innovative  Solutions  68,112018.0,"Katipunan ave, barangay 101, taguig, philippines"
173.0,39.0,4.0,10.0,2021-02-21,119667.61697314044,1355200.0,CustomerScope Insights,123200.0,Prime  Consulting  39,107255.0,"Ortigas Ave, Barangay 606, Davao City, Philippines"
174.0,nan,20.0,7.0,2021-02-21,245548.33195576028,1792000.0,FinSphere Intelligence Suite,224000.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
175.0,16.0,17.0,3.0,2021-02-21,172265.80331910335,672000.0,RealTime Revenue,168000.0,Green  Corp  16,67696.0,"Shaw Blvd, Barangay 707, Taguig, Philippines!"
4995.5,90.0,1.0,6.0,2023-12-28,136282.2195380804,980000.0,FinPredictor Suite,140000.0,Prime Holdings 90,46225.0,"EDSA, Barangay 202, Parañaque, Philippines"
177.0,nan,2.0,11.0,2021-02-21,176300.88580699303,168000.0,MarketMinder Analytics,168000.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
178.0,37.0,4.0,14.0,2021-02-21,133726.74223977342,1724800.0,CustomerScope Insights,123200.0,Prime Holdings 37,62046.0,"Katipunan Ave, Barangay 456, Mandaluyong, Philippines"
179.0,20.0,16.0,15.0,2021-02-21,111981.21257084004,1596000.0,RiskRadar Monitor,134400.0,Pioneer Consulting 20,112720.0,"Ortigas ave, barangay 789, parañaque, philippines"
4995.5,80.0,16.0,20.0,2022-05-22,115386.77343731456,2021600.0,RiskRadar Monitor,134400.0,Green  Partners  80,111227.0,"Commonwealth Ave, Barangay 202, Manila, Philippines"
181.0,nan,19.0,11.0,2021-02-21,131600.0,1142400.0,EcoNomix Modeler,95200.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
182.0,37.0,16.0,13.0,2021-02-21,108594.79335453386,1344000.0,RiskRadar Monitor,134400.0,Prime Holdings 37,62046.0,"Katipunan Ave, Barangay 456, Mandaluyong, Philippines"
183.0,26.0,11.0,3.0,2022-10-10,154776.31624967942,627200.0,OptiFlow Automation,156800.0,Tech Associates 26,31238.0,"Taft ave, brgy. 456, manila, philippines"
184.0,nan,nan,13.0,2021-02-21,152364.72718125727,1344000.0,RiskRadar Monitor,151200.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
184.0,nan,nan,13.0,2021-02-21,152364.72718125727,1344000.0,SpendTrack Plus,106400.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
185.0,60.0,3.0,15.0,2021-02-21,106410.57177554056,1512000.0,TrendWise Forecaster,100800.0,Global Ventures 60,113443.0,"Katipunan ave, barangay 101, parañaque, philippines"
186.0,91.0,2.0,11.0,2021-02-21,169460.61277494184,840000.0,MarketMinder Analytics,168000.0,Tech Industries 91,117123.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
187.0,67.0,17.0,14.0,2021-02-21,162040.2319544383,2184000.0,RealTime Revenue,168000.0,Quantum Associates 67,74653.0,"Shaw Blvd, Barangay 202, Manila, Philippines"
188.0,65.0,6.0,9.0,2021-02-21,192154.5780936657,1792000.0,RevenueVue Dashboard,179200.0,Tech Associates 65,51705.0,"Ortigas ave, barangay 404, parañaque, philippines"
189.0,52.0,2.0,17.0,2021-02-21,173987.90629250422,3024000.0,MarketMinder Analytics,168000.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
190.0,37.0,nan,2.0,2021-02-21,91105.39658869534,168000.0,RiskRadar Monitor,151200.0,Prime Holdings 37,62046.0,"Katipunan Ave, Barangay 456, Mandaluyong, Philippines"
190.0,37.0,nan,2.0,2021-02-21,91105.39658869534,168000.0,SpendTrack Plus,106400.0,Prime Holdings 37,62046.0,"Katipunan Ave, Barangay 456, Mandaluyong, Philippines"
191.0,92.0,14.0,11.0,2021-02-21,134999.09801710743,1932000.0,InsightMax Insights Platform,128800.0,Innovative  Corp  92,62959.0,"Taft ave, barangay 202, baguio, philippines"
192.0,57.0,11.0,9.0,2021-02-21,170576.61584922334,1254400.0,OptiFlow Automation,156800.0,Pioneer Corp 57,118114.0,"Katipunan ave, barangay 456, parañaque, philippines"
193.0,91.0,3.0,21.0,2021-02-21,131600.0,2016000.0,TrendWise Forecaster,100800.0,Tech Industries 91,117123.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
194.0,80.0,2.0,11.0,2021-02-21,176375.1494932288,336000.0,MarketMinder Analytics,168000.0,Green  Partners  80,111227.0,"Commonwealth Ave, Barangay 202, Manila, Philippines"
4995.5,49.0,nan,10.0,2024-07-18,149572.46138529302,1360800.0,RiskRadar Monitor,151200.0,Tech Holdings 49,115517.0,"Edsa, barangay 303, quezon city, philippines"
4995.5,49.0,nan,10.0,2024-07-18,149572.46138529302,1360800.0,SpendTrack Plus,106400.0,Tech Holdings 49,115517.0,"Edsa, barangay 303, quezon city, philippines"
196.0,89.0,15.0,15.0,2021-02-21,91112.58144514287,1612800.0,NexGen Segmentator,100800.0,Global Solutions 89,75301.5,"Ayala avenue, barangay 101, taguig, philippines"
197.0,3.0,nan,13.0,2021-02-21,105498.50192892311,1456000.0,RiskRadar Monitor,151200.0,Quantum Associates 3,110664.0,"Roxas Blvd, Barangay 505, Pasig, Philippines"
197.0,3.0,nan,13.0,2021-02-21,105498.50192892311,1456000.0,SpendTrack Plus,106400.0,Quantum Associates 3,110664.0,"Roxas Blvd, Barangay 505, Pasig, Philippines"
198.0,19.0,11.0,9.0,2021-02-21,148443.11349861402,1254400.0,OptiFlow Automation,156800.0,Innovative Consulting 19,45583.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines"
199.0,88.0,nan,15.0,2021-02-21,165251.93087871242,2419200.0,RiskRadar Monitor,151200.0,Elite Consulting 88,75950.0,"EDSA, Barangay 456, Taguig, Philippines"
199.0,88.0,nan,15.0,2021-02-21,165251.93087871242,2419200.0,SpendTrack Plus,106400.0,Elite Consulting 88,75950.0,"EDSA, Barangay 456, Taguig, Philippines"
200.0,82.0,10.0,6.0,2021-02-21,94861.93349104078,537600.0,SegmentX Targeting,89600.0,Prime Industries 82,55028.0,"Commonwealth Ave, Barangay 707, Pasig, Philippines"
201.0,67.0,14.0,4.0,2022-10-18,131600.0,644000.0,InsightMax Insights Platform,128800.0,Quantum Associates 67,74653.0,"Shaw Blvd, Barangay 202, Manila, Philippines"
202.0,24.0,16.0,8.0,2021-02-21,112236.09748242,957600.0,RiskRadar Monitor,134400.0,Tech  Solutions  24,89757.0,"Alabang-Zapote Rd, Barangay 456, Mandaluyong, Philippines"
4995.5,59.0,18.0,13.0,2021-01-07,142599.77138049103,1612800.0,DashSync Analytics Hub,134400.0,Elite  Associates  59,49874.0,"EDSA, Barangay 404, Davao City, Philippines"
204.0,70.0,8.0,16.0,2021-02-21,131600.0,2268000.0,RiskRadar Monitor,134400.0,Prime Network 70,62252.0,"Alabang-Zapote Rd, Barangay 456, Baguio, Philippines"
205.0,12.0,20.0,8.0,2021-02-21,223852.34446033032,1792000.0,FinSphere Intelligence Suite,224000.0,Quantum Network 12,91671.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
206.0,35.0,18.0,12.0,2021-02-21,126095.39675629624,1612800.0,DashSync Analytics Hub,134400.0,Tech  Network  35,54668.0,"Roxas Blvd, Brgy. 123, Davao City, Philippines"
4995.5,3.0,14.0,1.0,2021-02-21,141518.7643259001,128800.0,InsightMax Insights Platform,128800.0,Quantum Associates 3,110664.0,"Roxas Blvd, Barangay 505, Pasig, Philippines"
208.0,46.0,20.0,16.0,2021-02-21,209254.8011339003,3360000.0,FinSphere Intelligence Suite,224000.0,Dynamic Ventures 46,93219.0,"SLEX, Barangay 789, Pasig, Philippines!"
209.0,45.0,6.0,11.0,2021-02-21,181652.8524649946,2867200.0,RevenueVue Dashboard,179200.0,Prime Industries 45,99726.0,"Roxas Blvd, Barangay 404, Mandaluyong, Philippines"
210.0,79.0,16.0,12.0,2021-02-21,102078.65364100951,1383200.0,RiskRadar Monitor,134400.0,Sky Ventures 79,83106.0,"Alabang-Zapote Rd, Barangay 505, Parañaque, Philippines"
211.0,46.0,10.0,2.0,2021-02-21,84047.05940822819,268800.0,SegmentX Targeting,89600.0,Dynamic Ventures 46,93219.0,"SLEX, Barangay 789, Pasig, Philippines!"
212.0,87.0,13.0,16.0,2021-01-23,211328.0593463328,3332000.0,ForecastXcelerator ,196000.0,Tech  Ventures  87,37141.0,"Alabang-Zapote Rd, Barangay 505, Quezon City, Philippines"
213.0,63.0,9.0,16.0,2021-02-21,112190.77487331998,1904000.0,Product 9,112000.0,Tech Corp 63,52787.0,"Alabang-zapote rd, barangay 606, pasig, philippines"
214.0,34.0,6.0,7.0,2021-02-21,183081.4094220341,1254400.0,RevenueVue Dashboard,179200.0,Pioneer Corp 34,57571.0,"Ortigas ave, barangay 707, makati, philippines"
215.0,nan,11.0,17.0,2021-02-21,131600.0,2665600.0,OptiFlow Automation,156800.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
4995.5,8.0,19.0,19.0,2021-02-21,87326.61401433236,1808800.0,EcoNomix Modeler,95200.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
217.0,37.0,20.0,2.0,2021-02-21,213890.41794489505,224000.0,FinSphere Intelligence Suite,224000.0,Prime Holdings 37,62046.0,"Katipunan Ave, Barangay 456, Mandaluyong, Philippines"
218.0,9.0,13.0,11.0,2021-02-21,211216.06064181097,2156000.0,ForecastXcelerator ,196000.0,Global Enterprises 9,96046.0,"Slex, barangay 123, pasig, philippines"
4995.5,75.0,11.0,1.0,2021-02-21,152409.91501730317,313600.0,OptiFlow Automation,156800.0,Green Industries 75,71538.0,"Commonwealth ave, barangay 123, parañaque, philippines"
220.0,74.0,18.0,11.0,2021-02-21,137928.05372042107,1612800.0,DashSync Analytics Hub,134400.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
221.0,33.0,8.0,15.0,2021-02-21,137983.87482261873,2268000.0,RiskRadar Monitor,134400.0,Green  Consulting  33,52003.0,"Shaw blvd, barangay 707, mandaluyong, philippines!"
222.0,6.0,3.0,9.0,2021-10-21,95264.50205000142,907200.0,TrendWise Forecaster,100800.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
223.0,41.0,8.0,12.0,2021-07-14,138968.3857767312,1663200.0,RiskRadar Monitor,134400.0,Sky Partners 41,75301.5,"Ayala Avenue, Barangay 404, Pasig, Philippines"
224.0,32.0,3.0,17.0,2021-03-04,93527.21565264826,1612800.0,TrendWise Forecaster,100800.0,Prime  Consulting  32,34470.0,"Roxas blvd, barangay 505, quezon city, philippines"
225.0,35.0,5.0,19.0,2021-02-21,77277.21434266861,1344000.0,SalesSync Optimizer,84000.0,Tech  Network  35,54668.0,"Roxas Blvd, Brgy. 123, Davao City, Philippines"
226.0,18.0,16.0,14.0,2023-08-31,113497.5603310924,1596000.0,RiskRadar Monitor,134400.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
227.0,19.0,14.0,2.0,2024-02-17,131600.0,128800.0,InsightMax Insights Platform,128800.0,Innovative Consulting 19,45583.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines"
228.0,4.0,20.0,10.0,2021-02-21,229361.3507721969,2016000.0,FinSphere Intelligence Suite,224000.0,Prime Network 4,75301.5,"Alabang-Zapote Rd, Barangay 202, Taguig, Philippines"
229.0,72.0,6.0,13.0,2021-02-21,161609.88586160628,2150400.0,RevenueVue Dashboard,179200.0,Global Corp 72,102799.0,"EDSA, Barangay 303, Cebu City, Philippines"
230.0,24.0,16.0,11.0,2021-02-21,112742.80182618814,1276800.0,RiskRadar Monitor,134400.0,Tech  Solutions  24,89757.0,"Alabang-Zapote Rd, Barangay 456, Mandaluyong, Philippines"
231.0,78.0,3.0,11.0,2021-02-21,99262.917917311,1209600.0,TrendWise Forecaster,100800.0,Innovative Partners 78,71232.0,"Roxas Blvd, Barangay 123, Pasig, Philippines"
232.0,40.0,18.0,6.0,2021-02-21,131496.97640047863,806400.0,DashSync Analytics Hub,134400.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
233.0,78.0,2.0,10.0,2021-02-21,158952.82082320438,1512000.0,MarketMinder Analytics,168000.0,Innovative Partners 78,71232.0,"Roxas Blvd, Barangay 123, Pasig, Philippines"
4995.5,13.0,8.0,12.0,2021-02-21,142797.92095872076,1663200.0,RiskRadar Monitor,134400.0,Quantum  Enterprises  13,88168.0,"Taft Ave, Barangay 606, Makati, Philippines!"
235.0,1.0,10.0,12.0,2021-02-21,82859.53135103767,985600.0,SegmentX Targeting,89600.0,Tech  Enterprises  1,80701.0,"EDSA, Barangay 606, Pasig, Philippines"
236.0,30.0,3.0,10.0,2021-06-13,108277.85219292431,1008000.0,TrendWise Forecaster,100800.0,Quantum Holdings 30,35620.0,"EDSA, Barangay 789, Pasig, Philippines"
237.0,83.0,18.0,4.0,2023-11-30,133002.4178412807,537600.0,DashSync Analytics Hub,134400.0,Tech  Enterprises  83,72135.0,"Ayala Avenue, Brgy. 707, Baguio, Philippines"
238.0,16.0,6.0,15.0,2021-02-21,164753.3485543196,2508800.0,RevenueVue Dashboard,179200.0,Green  Corp  16,67696.0,"Shaw Blvd, Barangay 707, Taguig, Philippines!"
239.0,96.0,1.0,15.0,2022-07-11,144531.3584221865,1960000.0,FinPredictor Suite,140000.0,Dynamic  Network  96,101428.0,"Alabang-Zapote Rd, Brgy. 456, Cebu City, Philippines"
240.0,27.0,14.0,15.0,2021-02-21,140781.49677568392,1344000.0,InsightMax Insights Platform,128800.0,Elite Corp 27,45064.0,"SLEX, Brgy. 606, Pasig, Philippines"
4995.5,24.0,19.0,1.0,2021-02-21,131600.0,95200.0,EcoNomix Modeler,95200.0,Tech  Solutions  24,89757.0,"Alabang-Zapote Rd, Barangay 456, Mandaluyong, Philippines"
242.0,81.0,18.0,16.0,2021-02-21,125126.48883107794,2284800.0,DashSync Analytics Hub,134400.0,Elite Enterprises 81,83079.0,"Katipunan Ave, Barangay 303, Taguig, Philippines"
243.0,100.0,14.0,6.0,2024-10-16,131782.42301984556,1344000.0,InsightMax Insights Platform,128800.0,Global Solutions 100,75301.5,"Ayala avenue, barangay 456, taguig, philippines"
244.0,89.0,7.0,11.0,2021-02-21,142908.6228321495,1965600.0,DataBridge Integration Tool,151200.0,Global Solutions 89,75301.5,"Ayala avenue, barangay 101, taguig, philippines"
4995.5,90.0,1.0,6.0,2021-02-21,135376.44047480496,980000.0,FinPredictor Suite,140000.0,Prime Holdings 90,46225.0,"EDSA, Barangay 202, Parañaque, Philippines"
246.0,7.0,6.0,17.0,2021-02-21,170846.64089366305,3046400.0,RevenueVue Dashboard,179200.0,Dynamic Solutions 7,36661.0,"Commonwealth Ave, Barangay 303, Pasig, Philippines"
247.0,90.0,18.0,9.0,2021-02-21,128265.16156318052,1344000.0,DashSync Analytics Hub,134400.0,Prime Holdings 90,46225.0,"EDSA, Barangay 202, Parañaque, Philippines"
4995.5,39.0,3.0,1.0,2021-02-21,93440.12451106455,201600.0,TrendWise Forecaster,100800.0,Prime  Consulting  39,107255.0,"Ortigas Ave, Barangay 606, Davao City, Philippines"
249.0,99.0,3.0,19.0,2021-02-21,90882.30335676816,1915200.0,TrendWise Forecaster,100800.0,Quantum Associates 67,75301.5,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines"
250.0,37.0,17.0,17.0,2024-09-21,172537.17980104068,2856000.0,RealTime Revenue,168000.0,Prime Holdings 37,62046.0,"Katipunan Ave, Barangay 456, Mandaluyong, Philippines"
251.0,90.0,nan,7.0,2021-02-21,193977.86144579932,1372000.0,RiskRadar Monitor,151200.0,Prime Holdings 90,46225.0,"EDSA, Barangay 202, Parañaque, Philippines"
251.0,90.0,nan,7.0,2021-02-21,193977.86144579932,1372000.0,SpendTrack Plus,106400.0,Prime Holdings 90,46225.0,"EDSA, Barangay 202, Parañaque, Philippines"
